"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.092941667E0,-1.723597280E-1,6.940161122E-1,-6.239230531E0,6.280076740E0
3.102892667E0,-1.641082834E-1,3.841599488E-1,-5.305132568E0,5.321554469E0
3.112845667E0,-2.703897967E-1,3.650377263E-1,-4.238078277E0,4.262355061E0
3.122796667E0,-4.416939195E-1,3.551769453E-1,-3.521358157E0,3.566680173E0
3.132748667E0,-5.706885400E-1,3.745279035E-1,-3.075079948E0,3.149932260E0
3.142700667E0,-6.679618695E-1,5.218827081E-1,-2.707181325E0,2.836787857E0
3.152652667E0,-4.801052293E-1,7.417413788E-1,-2.509667058E0,2.660659701E0
3.162604417E0,-4.501267374E-1,7.833829828E-1,-2.460493729E0,2.621131886E0
3.172556417E0,-4.494925338E-1,6.373125923E-1,-2.398345428E0,2.521957904E0
3.182508417E0,-2.597509340E-1,1.463843495E-1,-1.897378210E0,1.920662125E0
3.192460417E0,1.148101159E-1,-3.429390884E-1,-1.235279855E0,1.287130491E0
3.202412417E0,5.514780977E-1,-5.395229537E-1,-7.394809914E-1,1.068665170E0
3.212364417E0,5.440515491E-1,-5.464015451E-1,-1.753767085E-1,7.907614852E-1
3.222316417E0,2.125124848E-1,-3.697005519E-1,7.502445459E-2,4.329765849E-1
3.232268417E0,-6.776199348E-2,-2.345880627E-1,1.079939801E-1,2.669942821E-1
3.242220417E0,-1.079062353E-1,8.423380097E-2,-5.729452729E-2,1.483972766E-1
3.252172417E0,-1.421816633E-1,4.216042753E-1,-3.803596240E-1,5.853539390E-1
3.262124417E0,-2.051365511E-1,5.569192974E-1,-5.536120391E-1,8.116196142E-1
3.272076417E0,-1.297945196E-1,5.090857843E-1,-6.963431579E-1,8.723008349E-1
3.282028417E0,3.678918254E-2,3.077800365E-1,-7.647140658E-1,8.251482274E-1
3.291980417E0,2.300917732E-1,1.705261873E-1,-6.875085998E-1,7.447747843E-1
3.301932417E0,3.682017643E-1,3.799009100E-2,-6.646395546E-1,7.607637766E-1
3.311884417E0,3.821034830E-1,-1.572774564E-1,-5.043141639E-1,6.519754949E-1
3.321836417E0,1.151868227E-1,-1.067396061E-1,-1.408902399E0,1.417627355E0
3.331788417E0,-1.423737443E-1,-4.572574900E-1,-5.798946887E-1,7.520854640E-1
3.341740417E0,-4.283941352E-1,-5.387267457E-1,1.549310419E0,1.695320269E0
3.351692417E0,-7.121025735E-1,-3.706772196E-1,1.490167587E0,1.692658002E0
3.361644417E0,-8.164951073E-1,-1.793809549E-1,1.189454057E0,1.453837247E0
3.371596417E0,-5.812373191E-1,-1.276980735E-2,9.495229179E-1,1.113370406E0
3.381548417E0,-3.351123710E-1,7.893266045E-3,3.947841203E-1,5.178968106E-1
3.391500417E0,-3.348247245E-1,1.539520718E-2,-3.981193721E-2,3.375345892E-1
3.401452417E0,-3.154504505E-1,-4.393036874E-2,-2.754611599E-1,4.210911002E-1
3.411404417E0,8.606333993E-3,-8.461757932E-2,-4.035338938E-1,4.124000572E-1
