"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.166923655E0,-4.311611557E1,7.067054272E0,1.579646683E1,4.645934828E1
3.176923621E0,-5.260482788E1,2.157696724E0,-6.141218662E0,5.300601983E1
3.186922754E0,-3.716220093E1,5.456068993E0,-1.801873207E0,3.760378457E1
3.196922754E0,-2.929526138E1,1.184270859E1,-3.997723818E0,3.185033566E1
3.206922754E0,-2.164145660E1,5.747314453E0,-9.919407368E-1,2.241357209E1
3.216922754E0,-5.692964554E0,-7.168317795E0,7.591359138E0,1.189215536E1
3.226922754E0,-1.556857824E0,-3.332612038E0,5.044852257E0,6.243448051E0
3.236922754E0,-9.810410500E0,1.657509422E1,1.735009193E1,2.592303209E1
3.246923620E0,-6.709777355E0,1.518386459E1,-4.330542564E0,1.715588689E1
3.256923620E0,-6.618371964E0,1.666291809E1,-6.057855606E0,1.892493861E1
3.266923620E0,-2.865338326E-1,9.989737511E0,1.346725583E0,1.008417706E1
3.276923620E0,1.930918694E-1,9.743307114E0,1.867747545E0,9.922590331E0
3.286924486E0,-9.291547775E0,1.054709530E1,1.811375380E0,1.417233785E1
3.296924486E0,-1.728247643E0,5.517863274E0,4.662080288E0,7.427560005E0
3.306924486E0,7.503509521E-3,-2.243710518E0,-5.905413628E-1,2.320136266E0
3.316924486E0,-1.633955956E0,9.798688889E-1,1.375713348E0,2.350009004E0
3.326924486E0,9.170212746E-1,-1.853689194E0,2.108053684E0,2.953130878E0
3.336924486E0,9.517512321E-1,-2.138953209E0,-3.681330681E-1,2.369909955E0
3.346923652E0,2.179387569E0,-6.074483871E0,-3.403995991E0,7.296319153E0
3.356923652E0,2.819287539E0,-9.609008789E0,-2.431453228E0,1.030501805E1
3.366923652E0,8.535737991E-1,-8.027283669E0,7.468461990E-2,8.072883569E0
3.376923685E0,-1.188162327E0,-6.534007072E0,4.998301029E0,8.311918630E0
3.386922851E0,-1.091948867E0,-6.484058857E0,4.804366112E0,8.143543782E0
3.396922851E0,2.695793509E-1,-7.196441174E0,4.384122372E0,8.431012250E0
3.406922851E0,1.910477728E-1,-7.339737892E0,4.136606216E0,8.427322384E0
3.416922851E0,-9.196250439E-1,-7.616391182E0,5.281062126E0,9.313685739E0
3.426922817E0,-1.804613471E0,-8.393762589E0,5.843248367E0,1.038534697E1
3.436922817E0,-2.599243402E0,-8.684620857E0,6.305852413E0,1.104275692E1
3.446923083E0,-2.934607029E0,-8.557975769E0,6.202222347E0,1.096897578E1
3.456923083E0,-3.931815863E0,-8.087165833E0,6.236341476E0,1.094318885E1
3.466923083E0,-1.525553608E1,-2.024963188E1,6.342334747E-1,2.536101781E1
3.476923083E0,-2.125473404E1,-1.602009201E1,4.914811611E0,2.706589072E1
3.486923949E0,-2.686023521E1,-1.383086967E1,1.357220078E1,3.312053480E1
3.496923949E0,-2.224809265E1,-7.046439171E0,1.515313911E1,2.782530425E1
3.506923982E0,-1.547032547E1,3.689122200E0,3.112890625E1,3.495639279E1
3.516923982E0,-1.347511005E1,-8.601589203E-1,1.232882500E1,1.828437557E1
3.526923982E0,-2.328151321E1,-3.087056160E1,1.038319016E1,4.003537272E1
3.536923982E0,-2.357351875E1,-1.762635422E1,-5.049395561E0,2.986462029E1
3.546923982E0,-1.964983749E1,-1.038437748E1,-3.420557022E0,2.248669872E1
3.556923982E0,-1.877249527E1,-1.007773018E1,-2.414908886E0,2.144292445E1
3.566923982E0,-1.548878098E1,-6.808234215E0,-2.626523972E-1,1.692109262E1
3.576923982E0,1.312337756E0,1.303463459E0,1.343729973E1,1.356400646E1
3.586923115E0,1.123456955E0,1.285383701E0,1.337315845E1,1.348168142E1
3.596923115E0,-1.297668934E0,-1.121885872E1,9.597175598E0,1.482067863E1
3.606923115E0,2.037026215E1,9.119211197E0,-1.928746033E1,2.949769006E1
3.616923115E0,9.090112686E0,2.782526016E1,-1.572300339E1,3.322782098E1
3.626923148E0,1.036893845E1,1.608548546E1,-1.352722168E0,1.918560878E1
3.636923148E0,5.719049454E0,-2.383594036E0,-3.348685265E0,7.042921282E0
3.646923981E0,-2.906829596E0,-7.302028179E0,-2.096863747E0,8.134255430E0
3.656923981E0,4.165301323E0,-1.142251587E1,-2.250424385E0,1.236478927E1
3.666923981E0,2.158901691E0,-5.541198254E0,-2.202230453E0,6.341573430E0
3.676923947E0,-1.484917402E0,-6.216354847E0,-2.132344723E0,6.737576812E0
3.686924780E0,-1.713785410E0,-5.932950020E0,-2.114520550E0,6.527492131E0
3.696924780E0,-1.875414848E0,-5.825341225E0,-2.070566654E0,6.460574859E0
3.706924780E0,-1.687673688E0,-5.943373203E0,-1.888813972E0,6.460614966E0
3.716924780E0,-1.811430216E0,-5.742111206E0,-1.886060715E0,6.309544005E0
3.726924780E0,-2.049709797E0,-5.580073833E0,-2.302913666E0,6.375103575E0
3.736924780E0,-2.522301674E0,-5.427527905E0,-2.420352459E0,6.455863297E0
3.746924013E0,-2.098415852E0,-5.757505894E0,-2.297887802E0,6.544655190E0
3.756924013E0,-1.588747740E0,-5.976117134E0,-1.955555439E0,6.485544885E0
3.766924013E0,-1.894738555E0,-5.661119461E0,-1.994009495E0,6.293995679E0
3.776924013E0,-1.831708908E0,-5.945085049E0,-2.212259769E0,6.602521264E0
3.786923179E0,-1.756634712E0,-5.821870327E0,-2.159842968E0,6.453282983E0
3.796923179E0,-1.897134066E0,-5.750855923E0,-2.047240734E0,6.392390486E0
3.806923145E0,-1.927237749E0,-5.682271957E0,-2.001687527E0,6.325283622E0
3.816923145E0,-1.866094828E0,-5.666454315E0,-2.056708336E0,6.310393299E0
3.826923145E0,-1.723961353E0,-5.717717648E0,-1.975388527E0,6.290190591E0
3.836923145E0,-2.111213207E0,-5.740413189E0,-2.401834488E0,6.571025315E0
3.846923145E0,-1.663859367E0,-5.587489605E0,-2.009124756E0,6.166445521E0
3.856922878E0,-1.861213326E0,-5.616212845E0,-2.107678413E0,6.280785784E0
3.866922878E0,-2.477678776E0,-5.853784561E0,-2.672490120E0,6.895497752E0
3.876922911E0,-2.567941189E0,-5.667928219E0,-2.285312176E0,6.628905187E0
3.886923777E0,-1.718371391E0,-5.723537922E0,-2.030894756E0,6.311594101E0
3.896923777E0,-1.335515976E-1,-5.357493877E0,-1.204438210E0,5.492836069E0
3.906923777E0,-1.844536543E0,-5.623297215E0,-1.984182835E0,6.241856146E0
3.916923777E0,-1.795633316E0,-5.674363613E0,-2.063262939E0,6.299186882E0
3.926923743E0,-1.700684071E0,-5.665810585E0,-1.912561417E0,6.217043274E0
3.936923743E0,-1.886388659E0,-5.666915894E0,-2.085238457E0,6.326185054E0
3.946923743E0,-1.833201408E0,-5.629604816E0,-1.987450600E0,6.245241203E0
3.956923743E0,-1.829649210E0,-5.602387905E0,-1.946032047E0,6.206561625E0
3.966923743E0,-1.806772590E0,-5.581993580E0,-1.957455635E0,6.185039376E0
3.976923743E0,-1.743432164E0,-5.757324219E0,-2.294453621E0,6.438233864E0
3.986922909E0,-1.865377545E0,-5.865597725E0,-2.423840523E0,6.615124559E0
3.996922909E0,-1.359744191E0,-1.040742207E1,-5.466215134E0,1.183397001E1
4.006922909E0,-4.347020149E0,-7.369126797E0,-1.526543617E0,8.690854350E0
4.016922909E0,-2.231308699E0,-7.760089874E0,-1.692080498E0,8.249901198E0
4.026922909E0,-2.404509068E0,-8.974121094E0,-1.232012749E0,9.371999182E0
4.036922909E0,-3.194101334E0,-8.483868599E0,-2.138471603E0,9.314041579E0
4.046923675E0,-2.896813631E0,-5.599994183E0,-2.286927223E0,6.706824896E0
4.056923675E0,-2.508421421E0,-4.436456203E0,-2.028376579E0,5.485310677E0
4.066923675E0,-1.864175797E0,-4.398402691E0,-1.746923447E0,5.086535084E0
4.076923675E0,-1.653556585E0,-4.795735836E0,-1.840123177E0,5.396238032E0
4.086924508E0,-1.958798885E0,-5.147250175E0,-1.660457611E0,5.752234081E0
4.096924508E0,-3.452422380E0,-4.676204681E0,-1.951704979E0,6.131497602E0
4.106924508E0,-3.147254944E0,-3.032384634E0,-1.331393242E0,4.568717349E0
4.116924508E0,-2.428473473E0,-9.014720917E-1,-1.792500496E0,3.150110056E0
4.126924541E0,2.612587929E0,-5.426290989E0,-2.038700104E0,6.358187454E0
4.136924541E0,1.705815434E0,-5.116337299E0,-2.467575073E0,5.930905529E0
4.146924574E0,-2.201673985E-1,-5.306639194E0,-4.778326035E0,7.144318926E0
4.156924840E0,-1.625047922E0,-5.613495350E0,-3.459368706E0,6.791122340E0
4.166924840E0,-1.864060044E0,-6.369056702E0,-1.513884544E0,6.806720909E0
4.176924806E0,-9.345917702E-1,-8.597531319E0,8.366136551E-1,8.688551603E0
4.186924006E0,-1.458801031E-1,-1.050961685E1,-3.246316910E-1,1.051564136E1
4.196924006E0,-5.853904486E-1,-1.019655132E1,-3.667566299E0,1.085188386E1
4.206924006E0,-1.105313540E0,-8.357748032E0,-6.360762596E0,1.056091715E1
4.216924006E0,-4.345141649E-1,-2.626684904E0,-1.225219727E1,1.253812641E1
4.226924006E0,5.481236458E0,-3.314146757E0,-5.243293762E0,8.277659773E0
4.236924006E0,4.816431522E0,-2.310829163E-1,2.521873951E0,5.441622933E0
4.246924006E0,2.889594555E0,1.824054718E-1,-1.386975765E0,3.210409666E0
4.256924006E0,-3.682265282E-1,3.173346519E-1,-3.400228500E0,3.434799254E0
4.266924006E0,-8.368179321E0,-6.771650314E-1,-2.511589527E0,8.763164930E0
4.276924006E0,-5.629842758E0,-4.312228203E0,-2.135641575E0,7.406173539E0
4.286924839E0,-3.623422623E0,-6.277703762E0,-7.602491379E-1,7.288122857E0
4.296924839E0,-4.062545300E0,-7.709797859E0,-1.834829330E0,8.905720410E0
4.306924839E0,-3.298789978E0,-6.778108597E0,-5.666049004E0,9.430211174E0
4.316924839E0,-2.814794064E0,-4.117619514E0,-4.876862049E0,6.975789528E0
4.326924839E0,-3.552711010E0,-3.564839125E0,-4.796048164E0,6.952115613E0
4.336924839E0,-3.024960995E0,-4.823254108E0,-5.258491516E0,7.750219496E0
4.346924872E0,-1.856763601E0,-4.569875240E0,-5.534937382E0,7.413964028E0
4.356924872E0,-4.502073526E-1,-3.619678259E0,-6.339851379E0,7.314265026E0
4.366924872E0,1.633711696E0,-3.337293625E0,-6.423287868E0,7.420590926E0
4.376924905E0,7.361296415E-1,-2.657146931E0,-3.162815094E0,4.195916584E0
4.386924038E0,1.497627258E0,-7.401313782E-1,-5.376799583E0,5.630333527E0
4.396924038E0,1.191052675E0,-4.823222160E-1,-4.560892105E0,4.738457343E0
4.406924038E0,-8.171291351E-1,-4.022240639E-1,-5.261414528E0,5.339659826E0
4.416924038E0,-1.834095478E0,3.194732666E-1,-5.480241299E0,5.787833280E0
4.426924004E0,-2.243575096E0,-9.324261665E0,-2.158725548E1,2.362170790E1
4.436924004E0,-1.480994463E0,-1.590710163E0,8.912930489E-1,2.349065074E0
4.446923970E0,-4.745274782E-1,7.587795258E-1,-2.135197639E0,2.315165578E0
4.456923970E0,-3.172036171E0,3.665541649E0,-1.088611984E1,1.191661086E1
4.466923970E0,-3.668748856E0,4.621756554E0,-1.311896706E1,1.438497996E1
4.476923970E0,-3.015194416E0,4.092408180E0,-1.232769966E1,1.333459340E1
4.486924770E0,-2.552907228E0,3.264994621E0,-8.266808510E0,9.247575257E0
4.496924770E0,-2.845643520E0,2.537387848E0,-4.958046913E0,6.254458676E0
4.506924803E0,-3.351135731E0,1.504006386E0,-5.407788277E0,6.537302191E0
4.516924803E0,-3.188819170E0,4.636383057E-1,-8.484317780E0,9.075636416E0
4.526924803E0,-2.549198151E0,3.557949066E-1,-9.343816757E0,9.691847751E0
4.536924803E0,-1.691632748E0,4.789657593E-1,-8.601832390E0,8.779666851E0
4.546924803E0,-2.328067780E0,4.060630798E-1,-6.918239594E0,7.310733608E0
4.556924803E0,-2.421082497E0,5.365123749E-1,-5.137948036E0,5.705085101E0
4.566924803E0,-2.495891571E0,5.305633545E-1,-2.889845848E0,3.855149962E0
4.576924803E0,-2.029778957E0,2.191162109E-1,-2.708176613E0,3.391494522E0
4.586923936E0,-1.076715350E0,5.255460739E-1,-3.239975929E0,3.454411476E0
4.596923936E0,-1.312151432E0,-2.699861526E-1,-3.288231611E0,3.550647974E0
4.606923936E0,-2.038795471E0,-8.178787231E-1,-2.819145679E0,3.573960680E0
4.616923936E0,-2.084751844E0,-1.539731979E0,-2.229854107E0,3.418949277E0
4.626923969E0,-1.833356977E0,-2.815866470E0,-2.241282940E0,4.039016093E0
4.636923969E0,-1.798154831E0,-4.176415443E0,-2.062930346E0,4.993144136E0
4.646923935E0,-1.584052324E0,-5.059504986E0,-1.767991662E0,5.588703516E0
4.656923935E0,-2.259679079E0,-5.136416435E0,-2.075581551E0,5.983056252E0
4.666923935E0,-1.960753560E0,-4.913964748E0,-2.348777294E0,5.788640501E0
4.676923901E0,-8.229706287E-1,-5.256338120E0,-2.870751381E0,6.045459831E0
4.686924767E0,5.393365860E0,-7.733716488E0,-2.190400600E0,9.679701483E0
4.696924767E0,1.000822067E1,-9.451500893E0,-3.416235447E0,1.418330056E1
4.706924800E0,-9.732561707E-1,-5.654010773E0,-6.917415142E0,8.986973775E0
4.716924800E0,-4.348075390E0,-4.366954327E0,-5.741532326E0,8.422662473E0
4.726924800E0,-4.249968231E-1,-5.808073044E0,-4.397269249E0,7.297281112E0
4.736924800E0,-1.345260501E0,-5.314277172E0,-3.902370691E0,6.729024052E0
4.746924800E0,-2.510994911E0,-4.557984352E0,-2.850579262E0,5.933474440E0
4.756924800E0,-2.174901724E0,-3.399381638E0,-3.046636343E0,5.056479609E0
4.766924800E0,-7.556520700E-1,-2.595208645E0,-5.004307270E0,5.687636523E0
4.776924800E0,-3.816781938E-1,-1.192508698E0,-8.680193901E0,8.770035427E0
4.786923933E0,-7.203831673E-1,-4.029254913E-1,-1.136002445E1,1.138997175E1
4.796923933E0,-8.697267771E-1,-5.322027206E-1,-1.084441280E1,1.089224281E1
4.806923899E0,-1.189062834E0,-5.041933060E-1,-1.010010529E1,1.018234787E1
4.816923899E0,-1.824290752E0,-3.806409836E-1,-9.121564865E0,9.309987642E0
4.826923899E0,-2.048554420E0,-2.985763550E-1,-8.323548317E0,8.577131201E0
4.836923899E0,-1.864471793E0,-3.551464081E-1,-6.306733608E0,6.586142486E0
4.846923899E0,-2.265171528E0,-2.503290176E-1,-6.254522324E0,6.656779714E0
4.856923899E0,-2.925143719E0,-1.476144791E-1,-6.491033554E0,7.121219868E0
4.866923899E0,-2.783397436E0,-2.187633514E-2,-7.200354576E0,7.719642860E0
4.876923932E0,-2.117742538E0,1.387281418E-1,-7.973273277E0,8.250888783E0
4.886924798E0,-1.656736374E0,5.601692200E-1,-9.190860748E0,9.355772884E0
4.896924798E0,-1.580271959E0,7.830915451E-1,-1.024635029E1,1.039702775E1
4.906924798E0,-1.438330173E0,8.591003418E-1,-1.054022408E1,1.067254284E1
4.916924798E0,-1.632541299E0,4.969053268E-1,-9.792903900E0,9.940476487E0
4.926924764E0,-1.918183804E0,2.022571564E-1,-8.873487473E0,9.080700248E0
4.936924764E0,-2.055158615E0,1.583919525E-1,-8.370293617E0,8.620358472E0
4.946923897E0,-2.186626911E0,3.938760757E-1,-8.010811806E0,8.313217271E0
4.956923897E0,-2.296662331E0,6.074466705E-1,-7.458191395E0,7.827404947E0
4.966923897E0,-2.272084713E0,1.019060135E0,-7.279595375E0,7.693722202E0
4.976923897E0,-2.203767300E0,1.474038124E0,-6.939340115E0,7.428581286E0
4.986923063E0,-2.144219160E0,1.914699554E0,-6.536816597E0,7.140988826E0
4.996923063E0,-1.943537951E0,2.460294724E0,-6.134801388E0,6.889570230E0
5.006923029E0,-1.736729980E0,2.997106552E0,-5.899604797E0,6.841360645E0
5.016923029E0,-1.193511844E0,3.476538181E0,-5.438348770E0,6.564025106E0
5.026923029E0,-8.525824547E-1,3.785624981E0,-4.812232971E0,6.181863757E0
5.036923029E0,-6.109983921E-1,3.762794018E0,-4.362849236E0,5.793650948E0
5.046923029E0,-3.906921148E-1,3.640643120E0,-4.132539749E0,5.521304867E0
5.056923029E0,-2.885218859E-1,3.522466183E0,-4.059982300E0,5.382793806E0
5.066923029E0,-2.831247449E-1,3.720952511E0,-3.940065384E0,5.426763533E0
5.076923029E0,-3.944219351E-1,4.064311981E0,-3.727573395E0,5.528924304E0
5.086923895E0,-4.601885676E-1,4.432096958E0,-3.732752323E0,5.812804562E0
5.096923895E0,-4.933097363E-1,4.713027954E0,-3.860142231E0,6.112011538E0
5.106923895E0,-3.547117114E-1,5.043453217E0,-4.114101887E0,6.518287741E0
5.116923895E0,-2.526093125E-1,5.351171494E0,-4.187900543E0,6.799805790E0
5.126923928E0,-1.663479805E-1,5.652606010E0,-4.057378769E0,6.960025060E0
5.136923928E0,-7.536518574E-2,5.843501091E0,-3.778800011E0,6.959275424E0
5.146923061E0,-1.095944941E-1,5.852831841E0,-3.351106644E0,6.745188451E0
5.156923061E0,-4.781755060E-2,5.793644428E0,-2.925144672E0,6.490383165E0
5.166923061E0,6.326946616E-2,5.711394787E0,-2.632474422E0,6.289193511E0
5.176923027E0,3.195136189E-1,5.543969154E0,-2.582260609E0,6.124194052E0
5.186922160E0,5.857253075E-1,5.416852474E0,-2.748690605E0,6.102512999E0
5.196922160E0,6.826736927E-1,5.260519505E0,-2.775866032E0,5.987031072E0
5.206922160E0,8.471345901E-1,5.013270378E0,-2.843732834E0,5.825575794E0
5.216922160E0,9.529028535E-1,4.585099220E0,-2.875205994E0,5.495267802E0
5.226922160E0,9.760438204E-1,4.070568562E0,-2.744930267E0,5.005679986E0
5.236922160E0,9.468929172E-1,3.598536968E0,-2.329825401E0,4.390234721E0
5.246923026E0,8.361074328E-1,3.257397175E0,-1.682789803E0,3.760517719E0
5.256615842E0,5.729156733E-1,3.026938677E0,-1.187874794E0,3.301762658E0
5.266615842E0,5.585466623E-1,2.865828991E0,-9.114894867E-1,3.058719219E0
5.276615842E0,5.826070905E-1,2.811201811E0,-7.627639771E-1,2.970537919E0
5.286616675E0,6.403895020E-1,2.908271313E0,-9.977025986E-1,3.140629112E0
5.296616675E0,7.110625505E-1,3.044912815E0,-1.509941101E0,3.472322873E0
5.306616675E0,7.439736128E-1,3.165306807E0,-2.100010395E0,3.870750260E0
5.316616675E0,8.027423620E-1,3.220401287E0,-2.832609653E0,4.363376811E0
5.326616675E0,8.766427040E-1,3.148155689E0,-3.289723396E0,4.636988969E0
5.336616675E0,9.585965872E-1,3.018030643E0,-3.419967651E0,4.660857766E0
5.346615841E0,1.098792195E0,2.960933685E0,-3.495982647E0,4.711302075E0
5.356615874E0,1.320176363E0,3.041768312E0,-3.546779156E0,4.855395193E0
5.366615874E0,1.471756697E0,3.156144381E0,-3.555159569E0,4.976592678E0
5.376615907E0,1.521191597E0,3.326410532E0,-3.259057522E0,4.899029172E0
5.386616307E0,1.514216185E0,3.538065195E0,-3.077504635E0,4.927655706E0
5.396616307E0,1.335526705E0,3.932406425E0,-2.952936172E0,5.095810428E0
5.406616307E0,1.011815071E0,4.358657837E0,-2.814647198E0,5.286199649E0
5.416616307E0,8.372020721E-1,4.870413780E0,-3.028725147E0,5.796120575E0
5.426616273E0,7.031107545E-1,5.247629642E0,-3.241404057E0,6.207953113E0
5.436616273E0,5.815643072E-1,5.467269897E0,-3.293397903E0,6.409034789E0
5.446617139E0,5.541310906E-1,5.415649891E0,-3.553248405E0,6.500915262E0
5.456617139E0,6.636251211E-1,5.446100235E0,-3.595812321E0,6.559746361E0
5.466617139E0,7.241185904E-1,5.626852036E0,-3.364089489E0,6.595673556E0
5.476617139E0,6.661494970E-1,5.702595234E0,-3.059588909E0,6.505723007E0
5.486618005E0,5.678520799E-1,5.758703709E0,-2.900194645E0,6.472731523E0
5.496618005E0,4.570088983E-1,5.594092846E0,-2.711393833E0,6.233328839E0
5.506618038E0,4.045204520E-1,5.263940811E0,-2.578186989E0,5.875351718E0
5.516618038E0,3.595847189E-1,4.879700184E0,-2.648848534E0,5.563917110E0
5.526618038E0,3.210504055E-1,4.455534935E0,-2.972207546E0,5.365527245E0
5.536618038E0,2.263326645E-1,4.043009281E0,-3.409310341E0,5.293443824E0
5.546617138E0,1.078635827E-1,3.732675552E0,-3.653807640E0,5.224443664E0
5.556617138E0,-6.527245045E-3,3.599215984E0,-3.760704517E0,5.205506390E0
5.566617138E0,-1.060147583E-1,3.715359926E0,-3.716108322E0,5.255910917E0
5.576617138E0,-2.518854737E-1,4.083775520E0,-3.516870975E0,5.395280368E0
5.586616271E0,-3.591505289E-1,4.500242233E0,-3.040867329E0,5.443164830E0
5.596616271E0,-4.789292216E-1,4.555825710E0,-3.025270939E0,5.489734543E0
5.606616271E0,-3.846381903E-1,5.081067085E0,-1.859453678E0,5.424274813E0
5.616616271E0,-4.518039823E-1,5.180395126E0,-1.571060181E0,5.432204948E0
5.626616304E0,-5.597425699E-1,5.266230106E0,-1.535780907E0,5.514083267E0
5.636616304E0,-7.026971579E-1,5.381133080E0,-1.744301796E0,5.700260106E0
5.646617137E0,-8.630502820E-1,5.566265583E0,-2.075752735E0,6.003075691E0
5.656617103E0,-1.002928972E0,5.739673615E0,-2.407178402E0,6.304302307E0
5.666617103E0,-1.142965555E0,5.862645149E0,-2.633765221E0,6.527916792E0
5.676617069E0,-1.355475903E0,5.865787506E0,-2.583115578E0,6.551126932E0
5.686616669E0,-1.089782476E0,5.829329491E0,-2.965544224E0,6.630472132E0
5.696616669E0,-1.021759868E0,5.771908760E0,-2.686464310E0,6.447946530E0
5.706616669E0,-1.091899753E0,5.861761570E0,-2.426427364E0,6.437394157E0
5.716616669E0,-1.396442890E0,6.029354095E0,-2.059209347E0,6.522538362E0
5.726616669E0,-1.609749913E0,6.125399590E0,-1.754254341E0,6.571850821E0
5.736616669E0,-1.757316589E0,6.123271465E0,-1.789429188E0,6.616998704E0
5.746616669E0,-1.872835279E0,5.991914749E0,-1.921387196E0,6.565232905E0
5.756616669E0,-2.042346478E0,5.924083233E0,-2.271734715E0,6.665337193E0
5.766616669E0,-2.345407963E0,5.987189293E0,-2.693681240E0,6.971606183E0
5.776616669E0,-2.445750713E0,6.014392853E0,-2.921628475E0,7.119728287E0
5.786615935E0,-2.540729284E0,5.936727047E0,-2.953497887E0,7.100928326E0
5.796615935E0,-2.491825581E0,5.737707138E0,-2.749412537E0,6.832989626E0
5.806615901E0,-2.476422310E0,5.517509460E0,-2.419126511E0,6.513658816E0
5.816615901E0,-2.530920029E0,5.245114326E0,-1.459767818E0,6.003973898E0
5.826615901E0,-2.532512188E0,4.876495361E0,-6.015052795E-1,5.527715043E0
5.836615901E0,-2.347373486E0,5.230911732E0,-5.157051086E-1,5.756609383E0
5.846616801E0,-2.271590471E0,5.832095623E0,-7.806415558E-1,6.307365842E0
5.856616801E0,-2.298838615E0,6.360474586E0,-1.391144753E0,6.904750515E0
5.866616801E0,-2.115433931E0,6.772909164E0,-2.328744411E0,7.467958878E0
5.876616834E0,-2.115018606E0,7.057700634E0,-2.737126350E0,7.859790239E0
5.886617700E0,-2.178871393E0,7.157833576E0,-2.900755882E0,8.024739668E0
5.896617700E0,-2.817288399E0,6.978389740E0,-2.596699715E0,7.961022968E0
5.906617700E0,-2.762248993E0,7.113194466E0,-1.408298492E0,7.759565687E0
5.916617700E0,-2.699094057E0,7.023784637E0,-7.268714905E-1,7.559563580E0
5.926617666E0,-3.041620970E0,7.125498772E0,-5.884475708E-1,7.769843075E0
5.936617666E0,-3.064059734E0,7.270762920E0,-1.009747505E0,7.954372730E0
5.946617666E0,-2.879379511E0,7.459763050E0,-1.772600174E0,8.190299293E0
5.956617666E0,-2.589763165E0,7.489381790E0,-2.437640667E0,8.290947164E0
5.966617666E0,-2.343815804E0,7.331655979E0,-2.631797314E0,8.134679405E0
5.976617666E0,-2.239562035E0,6.872195244E0,-2.134333611E0,7.536450460E0
5.986616832E0,-2.147108078E0,6.088615894E0,-1.354456425E0,6.596655881E0
5.996616832E0,-1.965533972E0,5.154871941E0,-6.365776062E-1,5.553490755E0
6.006616732E0,-1.808243871E0,4.150811672E0,-5.538091660E-1,4.561325249E0
6.016616732E0,-1.905628443E0,3.210362434E0,-8.370180130E-1,3.826022200E0
6.026616732E0,-2.075670242E0,2.654464245E0,-1.080159187E0,3.538549315E0
6.036616732E0,-2.167519569E0,2.513787746E0,-1.219514847E0,3.536168319E0
6.046616732E0,-2.388234854E0,2.945242167E0,-1.506574154E0,4.080181714E0
6.056616732E0,-2.576714993E0,3.670581341E0,-1.620657921E0,4.768559492E0
6.066616732E0,-2.729892969E0,4.506036282E0,-1.633436203E0,5.515867332E0
6.076616732E0,-2.771942854E0,5.161573887E0,-1.693075657E0,6.098525835E0
6.086617465E0,-2.722494841E0,5.578744888E0,-1.773681641E0,6.456029681E0
6.096617465E0,-2.579653263E0,5.658618927E0,-1.869429111E0,6.493792753E0
6.106617465E0,-2.599915028E0,5.659907341E0,-1.670733929E0,6.448679021E0
6.116617465E0,-2.662240982E0,5.473748684E0,-1.426081181E0,6.251652520E0
6.126617498E0,-2.971462250E0,5.451478958E0,-1.246938705E0,6.332698230E0
6.136617498E0,-3.141173363E0,5.307674885E0,-1.113196373E0,6.267183494E0
6.146616664E0,-3.340919495E0,4.937553883E0,-1.197538853E0,6.080730278E0
6.156616664E0,-3.388667345E0,4.596015930E0,-1.233747005E0,5.841965464E0
6.166616664E0,-3.075652361E0,4.372382641E0,-1.139316559E0,5.465840249E0
6.176616630E0,-2.717663765E0,4.357446671E0,-9.816513062E-1,5.228448825E0
6.186615763E0,-2.551711559E0,4.423585892E0,-8.053503036E-1,5.169906492E0
6.196615763E0,-2.364478827E0,4.417250633E0,-7.713680267E-1,5.069306847E0
6.206615763E0,-2.190075397E0,4.331415653E0,-9.703330994E-1,4.949660406E0
6.216615763E0,-2.097253799E0,4.255696774E0,-1.164813042E0,4.885306331E0
6.226615763E0,-2.184617758E0,4.189819336E0,-1.169447899E0,4.867725260E0
6.236615763E0,-2.211543798E0,4.309779167E0,-1.163295746E0,4.981804837E0
6.246615763E0,-2.165941238E0,4.516020775E0,-1.245956421E0,5.161216183E0
6.256615763E0,-2.256468534E0,4.665647984E0,-1.447309494E0,5.380950299E0
6.266615763E0,-2.330265760E0,4.709833145E0,-1.739594460E0,5.535237633E0
6.276615763E0,-2.291082859E0,4.803519726E0,-1.901696682E0,5.651487653E0
6.286616596E0,-2.356060505E0,5.009493828E0,-1.948676586E0,5.868849116E0
6.296616596E0,-2.387700081E0,5.010253906E0,-1.934444904E0,5.877570329E0
6.306616696E0,-2.257318497E0,5.037757874E0,-1.675007343E0,5.768894243E0
6.316616696E0,-2.194619656E0,4.911866188E0,-1.506210327E0,5.586721260E0
6.326616696E0,-2.125749588E0,4.837470531E0,-1.345115185E0,5.452455164E0
6.336616696E0,-2.098566532E0,4.839478016E0,-1.167932987E0,5.402647168E0
6.346615862E0,-2.115705013E0,4.909779549E0,-1.016611099E0,5.442025454E0
6.356615862E0,-2.144377708E0,4.937678337E0,-9.668989182E-1,5.469361630E0
6.366615862E0,-2.147567272E0,4.906859875E0,-9.320259094E-1,5.436726158E0
6.376615895E0,-2.166646004E0,4.787789822E0,-8.929128647E-1,5.330532775E0
6.386615061E0,-2.171583652E0,4.676272392E0,-8.704624176E-1,5.228862579E0
6.396615061E0,-2.200157404E0,4.575143814E0,-7.285194397E-1,5.128681516E0
6.406615061E0,-2.247869492E0,4.537031174E0,-5.917282104E-1,5.097814375E0
6.416615061E0,-2.272174358E0,4.529951572E0,-5.731134415E-1,5.100166329E0
6.426615027E0,-2.288935184E0,4.522552013E0,-6.339035034E-1,5.108280987E0
