"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.059212917E0,-2.531954305E0,1.547402399E-1,-1.351532443E0,2.874261138E0
3.069165917E0,-2.651690664E0,6.352254286E-2,-1.042294841E0,2.849890704E0
3.079118917E0,-2.727213301E0,3.861011513E-2,-7.497451937E-1,2.828657099E0
3.089071917E0,-2.635782144E0,-2.441746093E-2,-5.911061400E-1,2.701360804E0
3.099024917E0,-2.415317556E0,-1.575302023E-1,-3.861167926E-1,2.451053006E0
3.108978917E0,-2.158485625E0,-2.081614985E-1,-1.617193669E-1,2.174521684E0
3.118931917E0,-1.900738605E0,-6.734464847E-2,-1.103884149E-1,1.905132055E0
3.128884917E0,-1.765550102E0,1.200111046E-1,-1.808660746E-1,1.778842985E0
3.138837917E0,-1.739297711E0,2.139570759E-1,-3.891169989E-1,1.795089468E0
3.148790917E0,-1.777145130E0,2.659261785E-1,-8.592454165E-1,1.991799245E0
3.158743917E0,-1.845546882E0,3.146022023E-1,-1.395128698E0,2.334823746E0
3.168696917E0,-1.795504510E0,3.200766579E-1,-1.775256187E0,2.545156193E0
3.178649917E0,-1.699578306E0,2.982424968E-1,-2.038724708E0,2.670938682E0
3.188602917E0,-1.534046701E0,1.689394357E-1,-2.128935551E0,2.629487858E0
3.198555917E0,-1.352023609E0,-1.841726750E-2,-1.978144045E0,2.396113707E0
3.208508917E0,-1.212515768E0,-1.248464596E-1,-1.835245696E0,2.203158617E0
3.218461917E0,-1.251948805E0,-5.819711812E-2,-1.626513546E0,2.053365294E0
3.228414917E0,-1.238812012E0,1.130222201E-1,-1.233415178E0,1.751782585E0
3.238367917E0,-1.042963763E0,1.606325888E-1,-6.521101409E-1,1.240493400E0
3.248320917E0,-7.616417925E-1,-2.725474924E-2,3.172757685E-2,7.627894078E-1
3.258273917E0,-5.074434841E-1,-2.913674138E-1,7.360714799E-1,9.403164802E-1
3.268226917E0,-3.520175119E-1,-4.896848689E-1,1.255775515E0,1.393082820E0
3.278179917E0,-3.309266051E-1,-6.367098174E-1,1.475710346E0,1.640924384E0
3.288132917E0,-4.336025060E-1,-7.155537464E-1,1.340443783E0,1.580132220E0
3.298085917E0,-6.341142384E-1,-6.470544921E-1,1.006439130E0,1.354141834E0
3.308038917E0,-7.626459056E-1,-4.837612740E-1,5.196332842E-1,1.041956092E0
3.317991917E0,-8.447680760E-1,-2.971612736E-1,9.646151662E-3,8.955618198E-1
3.327944917E0,-9.559554398E-1,-1.053982548E-1,-6.594150674E-1,1.166099407E0
3.337897917E0,-1.035517553E0,7.823282182E-2,-1.229311602E0,1.609230870E0
3.347850917E0,-1.154454524E0,1.489780647E-1,-1.482999485E0,1.885271117E0
3.357803917E0,-1.208461235E0,1.796271227E-1,-1.507647253E0,1.940526913E0
3.367756917E0,-1.184588442E0,2.029418718E-1,-1.448140140E0,1.881899318E0
3.377709917E0,-1.189673693E0,1.889076041E-1,-1.353738012E0,1.812075104E0
3.387662917E0,-1.114405263E0,1.057099114E-1,-1.112935054E0,1.578511359E0
3.397615917E0,-1.005240743E0,3.176865354E-3,-6.832693684E-1,1.215473601E0
3.407568917E0,-8.450805366E-1,-1.104862826E-1,-2.889951253E-1,8.999369503E-1
3.417521917E0,-6.629595034E-1,-2.590937801E-1,6.593729675E-2,7.148374760E-1
3.427474917E0,-5.268028842E-1,-4.047113038E-1,4.042209417E-1,7.776291455E-1
3.437427917E0,-4.614949306E-1,-4.524697533E-1,6.542630857E-1,9.196557149E-1
3.447380917E0,-4.049694218E-1,-4.189169680E-1,7.041690713E-1,9.139725049E-1
3.457333917E0,-4.195354938E-1,-3.591072609E-1,5.574799722E-1,7.846986523E-1
3.467286917E0,-3.677257644E-1,-3.757737259E-1,3.392472661E-1,6.257130640E-1
3.477239917E0,-2.902149276E-1,-3.951344416E-1,1.084424615E-1,5.021112413E-1
3.487192917E0,-2.477111515E-1,-4.011958846E-1,-6.939534009E-2,4.765864724E-1
3.497145917E0,-1.481302276E-1,-3.807046098E-1,-2.437943941E-1,4.757249950E-1
3.507098917E0,-4.042343720E-2,-3.544427177E-1,-4.208673799E-1,5.517182668E-1
3.517051917E0,7.777958952E-2,-3.883271863E-1,-4.150002837E-1,5.736487633E-1
3.527004917E0,2.527366872E-1,-4.275513321E-1,-3.096890062E-1,5.853061210E-1
3.536957917E0,3.197571807E-1,-4.399876289E-1,-2.357129574E-1,5.927852617E-1
3.546910667E0,2.962082688E-1,-4.822716227E-1,-1.033828658E-1,5.753375301E-1
3.556863667E0,2.606436942E-1,-4.722486180E-1,-3.570660710E-2,5.405819589E-1
3.566816667E0,2.739304685E-1,-4.902650589E-1,3.779055476E-2,5.628728591E-1
3.576769667E0,3.262703942E-1,-4.777773066E-1,3.653808117E-2,5.797055772E-1
3.586722667E0,2.383488091E-1,-4.696869528E-1,-1.309022015E-1,5.427258745E-1
3.596675667E0,8.891993319E-2,-5.039278091E-1,-3.310354364E-1,6.094542243E-1
3.606628667E0,-1.223943931E-1,-5.070693719E-1,-5.041995585E-1,7.254770363E-1
3.616581667E0,-2.562225048E-1,-4.732845984E-1,-6.072117108E-1,8.113903776E-1
3.626534667E0,-3.574194621E-1,-4.056583335E-1,-6.185547245E-1,8.215335067E-1
3.636487667E0,-4.433438941E-1,-3.300649448E-1,-5.437331682E-1,7.753337568E-1
3.646440667E0,-5.764320407E-1,-2.969197105E-1,-4.582930684E-1,7.940199926E-1
3.656393667E0,-7.273616137E-1,-2.690738077E-1,-4.100664032E-1,8.772742365E-1
3.666346667E0,-7.479480520E-1,-2.215156254E-1,-4.205604011E-1,8.862090677E-1
3.676299667E0,-7.153797917E-1,-2.127119114E-1,-4.035385716E-1,8.484444486E-1
3.686252667E0,-6.671583889E-1,-2.226542245E-1,-3.464878732E-1,7.840465968E-1
3.696206667E0,-5.807790070E-1,-2.714376909E-1,-3.695112848E-1,7.399467985E-1
3.706159667E0,-4.844961228E-1,-3.067358699E-1,-3.658848417E-1,6.802169539E-1
3.716112667E0,-3.064284526E-1,-3.655797632E-1,-2.251055235E-1,5.274651235E-1
3.726065667E0,-5.475425927E-2,-4.018288457E-1,-9.446761608E-2,4.163995445E-1
3.736018667E0,6.866060089E-2,-4.344551396E-1,-9.591655612E-2,4.501838871E-1
3.745971667E0,1.792808030E-1,-4.864403951E-1,-2.068785828E-1,5.581797312E-1
3.755924667E0,2.087460373E-1,-4.943144019E-1,-3.868061793E-1,6.614685604E-1
3.765877667E0,8.934370100E-2,-5.273673964E-1,-4.747991735E-1,7.152152982E-1
3.775830667E0,-6.251835667E-2,-6.360738596E-1,-5.334976172E-1,8.325372108E-1
3.785783667E0,-2.994734088E-1,-7.789858036E-1,-6.497285700E-1,1.057662715E0
3.795736667E0,-4.830415548E-1,-8.079663585E-1,-8.270863152E-1,1.253080426E0
3.805689667E0,-6.523352587E-1,-8.083598761E-1,-1.090013968E0,1.505694999E0
3.815642667E0,-7.672466411E-1,-9.141855624E-1,-1.333076876E0,1.789272648E0
3.825595667E0,-8.013298418E-1,-9.935466045E-1,-1.605658282E0,2.051195478E0
3.835548667E0,-7.418001433E-1,-1.017033262E0,-1.806368637E0,2.201724724E0
3.845501667E0,-6.386347208E-1,-1.018950125E0,-1.839634032E0,2.197809599E0
3.855454667E0,-5.378122777E-1,-1.103030017E0,-1.685390330E0,2.084816018E0
3.865407667E0,-4.135811279E-1,-1.258358961E0,-1.317965332E0,1.868568768E0
3.875360667E0,-3.047493881E-1,-1.415011424E0,-7.864236081E-1,1.647298276E0
3.885313667E0,-1.775855308E-1,-1.549393449E0,-2.443054408E-1,1.578556882E0
3.895266667E0,-9.404175606E-2,-1.587144682E0,5.227001488E-2,1.590787304E0
3.905219667E0,-1.368787137E-1,-1.679253823E0,1.852965099E-1,1.694982000E0
3.915172667E0,-1.729542071E-1,-1.784658949E0,2.532399863E-1,1.810815068E0
3.925125667E0,-1.304824080E-1,-1.834087655E0,2.108044034E-1,1.850767863E0
3.935078667E0,-1.831026345E-1,-1.862288192E0,2.815200448E-2,1.871479740E0
3.945031667E0,-3.079742006E-1,-1.900295678E0,-1.576730937E-1,1.931536326E0
3.954984667E0,-2.350687404E-1,-1.957287027E0,-2.757412416E-1,1.990543406E0
3.964937667E0,-2.065306004E-1,-1.935107076E0,-3.158806229E-1,1.971566599E0
3.974890667E0,-1.239110512E-1,-1.943259265E0,-3.065566528E-1,1.971189362E0
3.984843667E0,-6.130586341E-2,-1.977512546E0,-2.670902860E-1,1.996409652E0
3.994796667E0,-5.182001682E-2,-2.017314105E0,-1.673028731E-1,2.024902902E0
4.004749667E0,4.728570208E-4,-2.142370552E0,-2.690128505E-2,2.142539495E0
4.014702667E0,-5.868554335E-2,-2.274511486E0,1.630817682E-1,2.281105468E0
4.024655667E0,-1.046898464E-1,-2.343472671E0,2.939523947E-1,2.364155691E0
4.034608667E0,-1.563798175E-1,-2.429480389E0,3.163098085E-1,2.454970774E0
4.044561667E0,-2.681681837E-1,-2.512568446E0,3.017952651E-1,2.544797586E0
4.054514667E0,-3.290698218E-1,-2.643048479E0,3.398629779E-1,2.685051034E0
4.064467667E0,-3.683465560E-1,-2.847650741E0,4.686438096E-1,2.909367792E0
4.074420667E0,-3.468498158E-1,-3.016290287E0,5.965890741E-1,3.094225334E0
4.084373667E0,-3.384843506E-1,-3.093003418E0,6.085735273E-1,3.170426397E0
4.094326667E0,-4.548822413E-1,-3.137702458E0,5.332713300E-1,3.215038550E0
4.104279667E0,-6.858374655E-1,-3.192435905E0,4.490989065E-1,3.296014239E0
4.114232667E0,-9.058431937E-1,-3.255316862E0,5.368299454E-1,3.421377815E0
4.124185667E0,-1.081774218E0,-3.271723564E0,7.572553575E-1,3.528150538E0
4.134138667E0,-1.133472229E0,-3.287739088E0,1.056161513E0,3.634482734E0
4.144091667E0,-1.039426051E0,-3.337403584E0,1.231662768E0,3.706165453E0
4.154044667E0,-9.393990487E-1,-3.381182564E0,1.152856334E0,3.693770950E0
4.163997667E0,-9.060028227E-1,-3.412135093E0,8.874810362E-1,3.640210103E0
4.173950667E0,-7.868295510E-1,-3.395745347E0,5.246811855E-1,3.524979085E0
4.183903667E0,-6.932398944E-1,-3.347356422E0,5.806425476E-1,3.467350910E0
4.193856667E0,-7.605029011E-1,-3.218774980E0,9.986091238E-1,3.454865731E0
4.203809667E0,-9.054905335E-1,-3.013706988E0,1.515369086E0,3.492661790E0
4.213762667E0,-1.124754177E0,-2.898806861E0,1.726272308E0,3.556426473E0
4.223715667E0,-1.196855681E0,-2.797388952E0,1.697905710E0,3.484355360E0
4.233668667E0,-9.468508865E-1,-2.520063992E0,1.504087468E0,3.083752298E0
4.243621667E0,-5.133711721E-1,-2.204828902E0,1.227551005E0,2.575209102E0
4.253574667E0,-8.894788105E-2,-1.928926570E0,8.689073557E-1,2.117467693E0
4.263527667E0,1.746966408E-1,-1.813794893E0,6.638992971E-1,1.939364099E0
4.273480667E0,1.852208615E-1,-1.942923634E0,7.712927681E-1,2.098607050E0
4.283433667E0,4.980117425E-2,-2.107485625E0,1.167735744E0,2.409892650E0
4.293386667E0,-2.776051147E-1,-2.006495001E0,1.547943925E0,2.549356229E0
4.303339667E0,-7.697139468E-1,-1.644684646E0,1.708865147E0,2.493525062E0
4.313292667E0,-1.260802805E0,-1.213695005E0,1.662528301E0,2.413851618E0
4.323245667E0,-1.123419477E0,-4.886975665E-1,7.696999866E-1,1.446836101E0
4.333198667E0,-7.416047732E-1,1.487897113E-1,-3.149859989E-1,8.193486421E-1
4.343151667E0,-1.773132332E-1,5.347967224E-1,1.164461303E-1,5.753322677E-1
4.353104667E0,4.058583082E-1,5.911577417E-1,6.693898326E-1,9.809542242E-1
4.363057667E0,5.381919812E-1,3.666593054E-1,1.239206260E0,1.399900643E0
4.373010667E0,4.293340020E-1,2.461723106E-1,2.068754253E0,2.127127794E0
4.382963667E0,1.801461361E-1,4.308289889E-1,2.761186209E0,2.800395602E0
4.392916667E0,-6.207550317E-2,9.738709431E-1,2.937713649E0,3.095551561E0
4.402869667E0,-1.499135461E-1,1.547162444E0,2.472334925E0,2.920381085E0
4.412822667E0,-1.341930876E-1,2.013295167E0,1.632274808E0,2.595320069E0
4.422775667E0,-9.683873512E-2,2.398593349E0,7.193601376E-1,2.506014127E0
4.432728667E0,1.241180427E-1,2.842539105E0,4.164679348E-2,2.845552373E0
4.442681667E0,4.184616892E-1,3.309367939E0,-2.701758617E-1,3.346643294E0
4.452634667E0,6.236990317E-1,3.487053713E0,-1.993058538E-1,3.547994772E0
4.462587667E0,6.234147839E-1,3.365765211E0,3.405547035E-1,3.439912637E0
4.472540667E0,4.848699061E-1,3.159803471E0,1.154112900E0,3.398739971E0
4.482494667E0,4.534667766E-1,3.126110353E0,1.932999448E0,3.703334298E0
4.492447667E0,5.159595517E-1,3.222337104E0,2.504201081E0,4.113477084E0
4.502400667E0,6.250302965E-1,3.274799200E0,2.717028036E0,4.300838758E0
4.512353667E0,8.338167527E-1,3.220272452E0,2.601706325E0,4.223065338E0
4.522306667E0,1.083755547E0,3.088746645E0,2.314985767E0,4.009244445E0
4.532259667E0,1.364467361E0,2.937588811E0,1.986019076E0,3.799404028E0
4.542213667E0,1.526118023E0,2.794678183E0,1.638523142E0,3.581064151E0
4.552166667E0,1.493154198E0,2.669850946E0,1.356452875E0,3.346278221E0
4.562119667E0,1.341632083E0,2.606892806E0,8.711550254E-1,3.058558128E0
4.572072667E0,1.096209459E0,2.535938306E0,1.417230588E-1,2.766359285E0
4.582025667E0,7.864706782E-1,2.476072758E0,-5.499610376E-1,2.655546944E0
4.591978667E0,5.244849018E-1,2.438466682E0,-1.131449677E0,2.738865193E0
4.601931667E0,3.070490249E-1,2.463774601E0,-1.615029615E0,2.961888763E0
4.611884667E0,1.859658699E-1,2.450778872E0,-2.013595129E0,3.177336263E0
4.621837667E0,1.653184012E-1,2.568545596E0,-2.338620797E0,3.477629061E0
4.631790667E0,2.468282768E-1,2.710921204E0,-2.494737947E0,3.692388847E0
4.641743667E0,3.786934234E-1,2.804830703E0,-2.445225479E0,3.740268924E0
4.651696667E0,4.796196181E-1,2.879105837E0,-2.194437230E0,3.651690041E0
4.661649667E0,5.383693711E-1,2.790365277E0,-1.664281297E0,3.293298072E0
4.671602667E0,7.284581859E-1,2.522731784E0,-1.152221911E0,2.867480134E0
4.681555667E0,8.086370341E-1,2.210403345E0,-8.666152471E-1,2.508146484E0
4.691508667E0,9.056644151E-1,1.984560926E0,-8.665152597E-1,2.347244938E0
4.701461667E0,9.441358781E-1,1.824585930E0,-9.320017362E-1,2.255910816E0
4.711414667E0,8.640902732E-1,1.695598107E0,-7.986419499E-1,2.063863829E0
4.721367667E0,7.679447986E-1,1.553693784E0,-5.155992901E-1,1.808188656E0
4.731320667E0,6.901871362E-1,1.360651906E0,-4.462828875E-1,1.589622694E0
4.741273667E0,5.136412769E-1,1.254236090E0,-5.649492055E-1,1.468367507E0
4.751226667E0,4.600491334E-1,1.156168855E0,-6.140558767E-1,1.387600896E0
4.761179667E0,5.144648572E-1,1.046623828E0,-5.339314806E-1,1.282645061E0
4.771132667E0,5.007776583E-1,9.265968624E-1,-3.573239332E-1,1.112223180E0
4.781085667E0,3.537725172E-1,8.175812276E-1,-3.331983215E-1,9.511126006E-1
4.791038667E0,1.844200488E-1,7.406460491E-1,-3.161753225E-1,8.261562558E-1
4.800991667E0,1.836847980E-1,7.979690816E-1,-2.951335323E-1,8.704013798E-1
4.810944667E0,1.803806460E-1,9.769173425E-1,-4.326372403E-1,1.083549562E0
4.820897667E0,1.749183599E-1,1.171792396E0,-7.555304289E-1,1.405176174E0
4.830850667E0,1.540549463E-1,1.205678764E0,-1.009166272E0,1.579813525E0
4.840803667E0,3.040564747E-1,1.122196166E0,-1.036638830E0,1.557688877E0
4.850756667E0,4.244082344E-1,9.672131572E-1,-7.710489392E-1,1.307723253E0
4.860709667E0,3.014104817E-1,7.442410634E-1,-3.731833363E-1,8.854427376E-1
4.870662667E0,1.090565470E-1,5.198354882E-1,2.589030147E-2,5.317824489E-1
4.880615667E0,-1.708251262E-2,3.335757958E-1,3.784814984E-1,5.047899250E-1
4.890568667E0,-1.134877498E-1,1.722354381E-1,6.996795791E-1,7.294491270E-1
4.900521667E0,-1.727511625E-1,6.899378255E-2,9.760242534E-1,9.935926979E-1
4.910474667E0,-6.368959051E-2,2.092221469E-2,1.093840971E0,1.095893322E0
4.920427667E0,5.107140876E-2,1.587168217E-2,1.135974838E0,1.137233059E0
4.930380667E0,2.168688066E-1,1.435980782E-1,9.575809658E-1,9.922770749E-1
4.940333667E0,3.728994905E-1,3.832581619E-1,5.733925849E-1,7.840407548E-1
4.950286667E0,3.698936196E-1,6.245940211E-1,3.040435195E-2,7.265420881E-1
4.960239667E0,2.622928283E-1,7.554596045E-1,-6.337130463E-1,1.020347474E0
4.970192667E0,1.968004681E-1,7.735672619E-1,-1.188612642E0,1.431760017E0
4.980145667E0,2.709469816E-1,8.019792482E-1,-1.608342154E0,1.817511339E0
4.990098667E0,3.539409901E-1,9.033620008E-1,-1.907289825E0,2.139881213E0
5.000051667E0,3.582268164E-1,1.000064715E0,-1.968875624E0,2.237169441E0
5.010004667E0,3.716971933E-1,9.965120199E-1,-1.755290869E0,2.052374490E0
5.019957667E0,4.458117115E-1,9.377320075E-1,-1.395418720E0,1.739334011E0
5.029910667E0,5.194425553E-1,8.261396509E-1,-9.505263001E-1,1.362287612E0
5.039863667E0,5.712848099E-1,7.303763650E-1,-5.033546358E-1,1.055074338E0
5.049816667E0,6.272745310E-1,5.995818253E-1,-9.127328217E-2,8.725265122E-1
5.059769667E0,5.375181262E-1,4.843114239E-1,1.646903372E-1,7.420284351E-1
5.069722667E0,2.684617504E-1,3.545790309E-1,3.334865892E-1,5.558878536E-1
5.079675667E0,4.693480519E-2,2.118634073E-1,4.674708581E-1,5.153813951E-1
5.089628667E0,-1.259587918E-1,8.749378815E-2,6.516178054E-1,6.694225455E-1
5.099581667E0,-1.558333038E-1,8.982054144E-3,7.815265650E-1,7.969620239E-1
5.109534667E0,-2.199000946E-1,-8.163517043E-3,7.570302397E-1,7.883637983E-1
5.119487667E0,-3.061424689E-1,5.303234562E-2,5.345863688E-1,6.183188713E-1
5.129440667E0,-3.709793745E-1,2.184676912E-1,2.587983495E-1,5.023250084E-1
5.139393667E0,-4.294999167E-1,4.199487823E-1,-4.816760838E-2,6.026170233E-1
5.149346667E0,-4.191451556E-1,5.439305118E-1,-3.169091481E-1,7.562899386E-1
5.159299667E0,-4.102788763E-1,5.928142579E-1,-5.209664494E-1,8.894737445E-1
5.169252667E0,-4.625636189E-1,6.506891213E-1,-7.022377360E-1,1.063249393E0
5.179205667E0,-5.935525785E-1,6.768574579E-1,-8.354414016E-1,1.228170598E0
5.189158667E0,-7.163688482E-1,6.801175730E-1,-8.133079362E-1,1.279536650E0
5.199111667E0,-7.379337450E-1,6.357337710E-1,-6.960467041E-1,1.197156904E0
5.209064667E0,-7.647119462E-1,6.099960818E-1,-6.365711653E-1,1.167091440E0
5.219017667E0,-8.270763749E-1,6.973383540E-1,-7.135006428E-1,1.295924102E0
5.228970667E0,-7.987672996E-1,7.924335225E-1,-7.144519848E-1,1.332824717E0
5.238923667E0,-7.668816286E-1,8.014891785E-1,-6.745985323E-1,1.298297160E0
5.248876667E0,-7.227342734E-1,8.003268982E-1,-6.589361805E-1,1.263750317E0
5.258829667E0,-6.436296317E-1,7.871077323E-1,-5.892753768E-1,1.175177925E0
5.268782667E0,-5.860904715E-1,8.120479343E-1,-4.872315234E-1,1.113695850E0
5.278735667E0,-5.869271715E-1,8.461393212E-1,-4.487492430E-1,1.123303672E0
5.288688667E0,-5.700400473E-1,8.280158032E-1,-4.849920398E-1,1.116142063E0
5.298641667E0,-6.058053093E-1,7.477689810E-1,-4.086180478E-1,1.045527250E0
5.308594667E0,-6.007906275E-1,7.551932638E-1,-3.273277169E-1,1.019023885E0
5.318547667E0,-6.317678238E-1,7.621569322E-1,-3.252443540E-1,1.042016153E0
5.328500667E0,-7.097752355E-1,7.100956629E-1,-3.178973275E-1,1.053126510E0
5.338453667E0,-8.764004163E-1,5.762698536E-1,-2.593947655E-1,1.080486131E0
5.348406667E0,-1.005957612E0,3.804564685E-1,-3.998209119E-2,1.076241799E0
5.358359667E0,-1.101368092E0,3.308652824E-1,3.086277366E-2,1.150406893E0
5.368312667E0,-1.159572592E0,3.300603401E-1,-1.411938858E-1,1.213871549E0
5.378265667E0,-1.095839038E0,3.670671487E-1,-2.808645719E-1,1.189321822E0
5.388218667E0,-1.011654774E0,4.776904023E-1,-3.643511170E-1,1.176599013E0
5.398171667E0,-9.957901081E-1,5.589849725E-1,-4.490451121E-1,1.227071168E0
5.408124667E0,-1.069122890E0,5.394723022E-1,-6.306374109E-1,1.353424421E0
5.418077667E0,-1.155810640E0,4.948958344E-1,-8.068619657E-1,1.493936529E0
5.428030667E0,-1.162796162E0,4.668040562E-1,-7.720148993E-1,1.471736371E0
5.437983667E0,-1.126278473E0,4.531637447E-1,-7.071289319E-1,1.404952634E0
5.447936667E0,-1.087138015E0,4.760098395E-1,-6.721292531E-1,1.363895951E0
5.457889667E0,-1.103781165E0,5.536575743E-1,-5.775517094E-1,1.363244492E0
5.467842667E0,-1.139137670E0,5.795924608E-1,-5.175662935E-1,1.378926002E0
5.477795667E0,-1.277414891E0,5.107547989E-1,-5.173025841E-1,1.469782716E0
5.487748667E0,-1.324302252E0,4.433050467E-1,-6.208509260E-1,1.528316620E0
5.497701667E0,-1.305914366E0,4.600338576E-1,-7.999259984E-1,1.599038800E0
5.507654667E0,-1.300807993E0,4.907834145E-1,-8.959899044E-1,1.654015630E0
5.517607667E0,-1.174928257E0,5.203282258E-1,-1.038965437E0,1.652466959E0
5.527560667E0,-1.109733995E0,5.237093052E-1,-1.067785193E0,1.626636467E0
5.537513667E0,-1.030922592E0,5.077440675E-1,-9.748553950E-1,1.506966645E0
5.547466708E0,-9.480239841E-1,4.404287282E-1,-8.151463008E-1,1.325590597E0
5.557419708E0,-9.830406198E-1,3.569399174E-1,-4.196283549E-1,1.126881946E0
5.567372708E0,-1.103850381E0,2.710403726E-1,1.200725734E-2,1.136702565E0
5.577325708E0,-1.310990919E0,1.952484709E-1,2.078708553E-1,1.341651761E0
5.587278708E0,-1.428831756E0,1.390707618E-1,2.205610675E-1,1.452428328E0
5.597231708E0,-1.417449128E0,1.154660638E-1,8.868355036E-2,1.424906739E0
5.607184708E0,-1.328604341E0,1.113792256E-1,-8.675396919E-2,1.336084233E0
5.617137708E0,-1.245878226E0,1.077114864E-1,-2.355176604E-1,1.272510466E0
5.627090708E0,-1.265232948E0,1.218559742E-1,-4.506080729E-1,1.348595909E0
5.637043708E0,-1.387012909E0,1.296749441E-1,-7.089240271E-1,1.563071872E0
5.646996708E0,-1.607513457E0,6.686503060E-2,-8.934791100E-1,1.840346535E0
5.656949708E0,-1.722636655E0,-2.757926971E-2,-1.027041210E0,2.005754548E0
5.666902708E0,-1.826507325E0,-4.057646066E-2,-1.189202626E0,2.179903288E0
5.676855708E0,-1.951114999E0,-4.230248563E-2,-1.338464500E0,2.366458632E0
5.686808708E0,-2.053944426E0,-5.236473978E-3,-1.405897515E0,2.489028515E0
5.696761708E0,-2.080671902E0,-2.399587668E-2,-1.360802034E0,2.486273022E0
5.706714708E0,-2.037475743E0,-7.697501265E-2,-1.284149129E0,2.409620622E0
5.716667708E0,-2.142614381E0,-1.482481860E-1,-1.155074183E0,2.438641072E0
5.726620708E0,-2.180469109E0,-1.684946819E-1,-1.065951506E0,2.432917715E0
5.736573708E0,-2.131183513E0,-1.356469247E-1,-1.196396456E0,2.447796506E0
5.746526708E0,-2.157298786E0,-1.055944289E-1,-1.460782989E0,2.607484454E0
5.756479708E0,-2.375466442E0,-2.140127707E-1,-1.522734239E0,2.829728228E0
5.766432708E0,-2.698655207E0,-4.751836279E-1,-1.319958647E0,3.041517753E0
5.776385708E0,-2.986818859E0,-6.479301126E-1,-9.327829242E-1,3.195463082E0
5.786338708E0,-3.137018334E0,-8.032065788E-1,-5.819587559E-1,3.290091310E0
5.796291708E0,-3.290815308E0,-9.867549174E-1,-2.289734566E-1,3.443193213E0
5.806244708E0,-3.591959193E0,-1.029291511E0,2.522377735E-1,3.745028138E0
5.816197708E0,-3.770520588E0,-9.348662871E-1,9.295073140E-1,3.994344042E0
5.826150708E0,-3.898596830E0,-8.435338019E-1,1.678548503E0,4.327601136E0
5.836103708E0,-3.926386600E0,-7.276207915E-1,2.384221478E0,4.650855384E0
5.846056708E0,-4.030577258E0,-6.734116937E-1,3.003018862E0,5.071208794E0
5.856009708E0,-4.087930258E0,-5.691975001E-1,3.276383210E0,5.269710289E0
5.865962708E0,-4.100891781E0,-4.783769386E-1,3.037897503E0,5.125912517E0
5.875915708E0,-4.010661934E0,-5.202449030E-1,2.598631275E0,4.807176761E0
5.885868708E0,-3.973931479E0,-6.847937375E-1,2.387175491E0,4.686115736E0
5.895821708E0,-3.894224867E0,-8.749928454E-1,2.531533306E0,4.726442708E0
5.905774708E0,-3.795525036E0,-1.169993061E0,2.997515463E0,4.975941420E0
5.915727708E0,-3.687772838E0,-1.538663370E0,3.770689865E0,5.494110986E0
5.925680708E0,-3.548460587E0,-1.810951685E0,4.497594080E0,6.008283536E0
5.935633708E0,-3.286660569E0,-1.943436143E0,4.981287453E0,6.276329057E0
5.945586708E0,-2.933532305E0,-1.864598280E0,5.180789189E0,6.238823219E0
5.955539708E0,-2.264553093E0,-1.625544370E0,5.103351588E0,5.815048809E0
5.965492708E0,-1.561495578E0,-1.366766486E0,5.052230551E0,5.461808547E0
5.975445708E0,-8.472581859E-1,-9.722851782E-1,4.456316246E0,4.639174429E0
5.985398708E0,-7.870973535E-1,-5.503780903E-1,3.309097213E0,3.445658522E0
5.995351708E0,-7.173747155E-1,-1.387136431E-1,2.808151630E0,2.901651863E0
6.005304708E0,-4.384244489E-1,5.842245519E-3,2.342815005E0,2.383491615E0
6.015257708E0,-2.334171212E-1,-3.434822582E-2,1.657565770E0,1.674272270E0
6.025210708E0,8.185831480E-2,2.337643728E-3,1.243447831E0,1.246141547E0
6.035163708E0,7.040324657E-1,2.529151735E-1,1.025084732E0,1.269025809E0
6.045116708E0,1.510393983E0,7.218075628E-1,1.341509730E0,2.145214324E0
6.055069708E0,2.111650158E0,6.129401549E-1,1.509597300E0,2.667141922E0
6.065022708E0,2.523579338E0,2.269584330E-1,1.734856605E0,3.070780071E0
6.074975708E0,2.829360358E0,1.328516632E-1,1.756356817E0,3.332824458E0
6.084928708E0,2.875160429E0,4.275226077E-1,1.384420107E0,3.219618316E0
6.094881708E0,2.821392065E0,7.471224251E-1,8.502179003E-1,3.039953220E0
6.104834708E0,2.720324112E0,8.460788025E-1,2.860107064E-2,2.849005201E0
6.114787708E0,2.557716845E0,8.010188431E-1,-8.615568209E-1,2.815284497E0
6.124740708E0,2.457438851E0,6.250620177E-1,-1.410999795E0,2.901831948E0
6.134693708E0,2.544307718E0,4.764640950E-1,-1.393351144E0,2.939718899E0
6.144646708E0,2.675054383E0,5.352390642E-1,-1.217312531E0,2.987347755E0
6.154599708E0,2.948516965E0,6.040853508E-1,-6.813970900E-1,3.085931528E0
6.164552708E0,3.385063361E0,6.427086952E-1,-1.549307495E-1,3.449018986E0
6.174505708E0,3.645535184E0,6.698568790E-1,2.703296435E-1,3.716411324E0
6.184458708E0,3.816107528E0,6.308649407E-1,6.613119042E-1,3.924028628E0
6.194411708E0,3.770468840E0,7.511627781E-1,4.765200090E-1,3.873984010E0
6.204364708E0,3.670356907E0,7.439483372E-1,2.958761287E-1,3.756663631E0
